data_date,table_type,name,rank,change_pct,deviation_pct,volume_ratio,benchmark,benchmark_change_pct,previous_rank,continuous,article_stance,article_evidence,group,action,source_image
2026-06-29,sector,房地产,11,-0.73,-6.55,1.07,中证A500,1.22,9,False,neutral,,回避,不纳入,data/yupen-images/2026-06-30_fd674094_sector_8c083fdf.jpg
2026-06-29,sector,中证红利,12,0.69,-6.72,0.97,中证A500,1.22,12,False,neutral,,回避,不纳入,data/yupen-images/2026-06-30_fd674094_sector_8c083fdf.jpg
2026-06-29,sector,电网设备,13,-0.7,-8.03,0.92,中证A500,1.22,13,False,neutral,,回避,不纳入,data/yupen-images/2026-06-30_fd674094_sector_8c083fdf.jpg
2026-06-29,sector,中证煤炭,14,1.43,-13.48,0.83,中证A500,1.22,14,False,neutral,,回避,不纳入,data/yupen-images/2026-06-30_fd674094_sector_8c083fdf.jpg
2026-06-30,index,科创50,1,3.85,20.6,1.03,中证A500,1.49,1,True,neutral,,试探,不追高,data/yupen-images/2026-07-01_81b3b96b_index_2ed6cd26.jpg
2026-06-30,index,中证500,2,2.38,6.41,0.87,中证A500,1.49,2,True,neutral,,试探,等待确认,data/yupen-images/2026-07-01_81b3b96b_index_2ed6cd26.jpg
2026-06-30,index,创业板指,3,2.99,5.93,0.92,中证A500,1.49,3,True,neutral,,试探,等待确认,data/yupen-images/2026-07-01_81b3b96b_index_2ed6cd26.jpg
2026-06-30,index,中证1000,4,2.46,3.43,0.91,中证A500,1.49,7,False,neutral,,等待,观察,data/yupen-images/2026-07-01_81b3b96b_index_2ed6cd26.jpg
2026-06-30,index,上证50,6,-0.06,2.54,0.88,中证A500,1.49,4,False,neutral,,等待,观察,data/yupen-images/2026-07-01_81b3b96b_index_2ed6cd26.jpg
2026-06-30,index,沪深300,8,1.07,1.92,0.92,中证A500,1.49,8,False,neutral,,等待,观察,data/yupen-images/2026-07-01_81b3b96b_index_2ed6cd26.jpg
2026-06-30,index,纳指100,9,1.7,1.8,0.85,标普500,0.74,9,False,neutral,,等待,观察,data/yupen-images/2026-07-01_81b3b96b_index_2ed6cd26.jpg
2026-06-30,index,中证2000,12,2.33,0.6,0.91,中证A500,1.49,13,False,neutral,,等待,观察,data/yupen-images/2026-07-01_81b3b96b_index_2ed6cd26.jpg
2026-06-30,index,北证50,14,2.1,-1.57,0.82,中证A500,1.49,14,False,neutral,,回避,不纳入,data/yupen-images/2026-07-01_81b3b96b_index_2ed6cd26.jpg
2026-06-30,index,恒生科技,15,1.8,-4.22,1.1,恒生指数,-0.61,17,False,neutral,,回避,不纳入,data/yupen-images/2026-07-01_81b3b96b_index_2ed6cd26.jpg
2026-06-30,index,国企指数,18,-0.62,-6.85,1.39,恒生指数,-0.61,18,False,neutral,,回避,不纳入,data/yupen-images/2026-07-01_81b3b96b_index_2ed6cd26.jpg
2026-06-30,index,微盘股,19,0.08,-7.48,0.96,中证A500,1.49,19,False,neutral,,回避,不纳入,data/yupen-images/2026-07-01_81b3b96b_index_2ed6cd26.jpg
2026-06-30,sector,半导体,1,6.32,22.1,1.01,中证A500,1.49,1,True,neutral,,试探,不追高,data/yupen-images/2026-07-01_81b3b96b_sector_212a5a57.jpg
2026-06-30,sector,CS创新药,2,-1.52,8.05,1.02,中证A500,1.49,2,True,neutral,,趋势保持,不新增,data/yupen-images/2026-07-01_81b3b96b_sector_212a5a57.jpg
2026-06-30,sector,证券公司,3,0.15,4.95,0.61,中证A500,1.49,3,True,neutral,,趋势保持,不新增,data/yupen-images/2026-07-01_81b3b96b_sector_212a5a57.jpg
2026-06-30,sector,细分化工,4,-0.02,2.0,0.93,中证A500,1.49,4,False,neutral,,等待,观察,data/yupen-images/2026-07-01_81b3b96b_sector_212a5a57.jpg
2026-06-30,sector,新能源,5,2.47,1.55,0.89,中证A500,1.49,5,False,neutral,,等待,观察,data/yupen-images/2026-07-01_81b3b96b_sector_212a5a57.jpg
2026-06-30,sector,机器人,6,5.23,1.22,1.07,中证A500,1.49,7,False,neutral,,等待,观察,data/yupen-images/2026-07-01_81b3b96b_sector_212a5a57.jpg
2026-06-30,sector,商业航天,7,3.56,0.62,0.95,中证A500,1.49,6,False,neutral,,等待,观察,data/yupen-images/2026-07-01_81b3b96b_sector_212a5a57.jpg
2026-06-30,sector,光伏设备,8,2.85,-1.49,1.09,中证A500,1.49,9,False,neutral,,回避,不纳入,data/yupen-images/2026-07-01_81b3b96b_sector_212a5a57.jpg
2026-06-30,sector,中证消费,9,-1.03,-4.23,0.89,中证A500,1.49,8,False,neutral,,回避,不纳入,data/yupen-images/2026-07-01_81b3b96b_sector_212a5a57.jpg
2026-06-30,sector,有色金属,10,-0.7,-5.52,0.75,中证A500,1.49,10,False,neutral,,回避,不纳入,data/yupen-images/2026-07-01_81b3b96b_sector_212a5a57.jpg
2026-06-30,sector,房地产,11,0.4,-5.56,0.79,中证A500,1.49,11,False,neutral,,回避,不纳入,data/yupen-images/2026-07-01_81b3b96b_sector_212a5a57.jpg
2026-06-30,sector,电网设备,12,1.36,-6.04,0.84,中证A500,1.49,13,False,neutral,,回避,不纳入,data/yupen-images/2026-07-01_81b3b96b_sector_212a5a57.jpg
2026-06-30,sector,中证红利,13,-1.92,-7.92,0.98,中证A500,1.49,12,False,neutral,,回避,不纳入,data/yupen-images/2026-07-01_81b3b96b_sector_212a5a57.jpg
2026-06-30,sector,中证煤炭,14,-2.91,-14.98,0.93,中证A500,1.49,14,False,neutral,,回避,不纳入,data/yupen-images/2026-07-01_81b3b96b_sector_212a5a57.jpg
2026-07-01,index,科创50,1,-2.48,16.19,1.16,中证A500,-0.59,1,True,neutral,,趋势保持,不新增,data/yupen-images/2026-07-02_5c2bc3d9_index_ff42830f.jpg
2026-07-01,index,中证500,2,-0.03,5.94,1.06,中证A500,-0.59,2,True,neutral,,试探,等待文章确认,data/yupen-images/2026-07-02_5c2bc3d9_index_ff42830f.jpg
2026-07-01,index,中证1000,3,0.76,3.91,1.08,中证A500,-0.59,4,False,neutral,,试探,等待确认,data/yupen-images/2026-07-02_5c2bc3d9_index_ff42830f.jpg
2026-07-01,index,创业板指,4,-1.89,3.67,1.12,中证A500,-0.59,3,False,neutral,,等待,观察,data/yupen-images/2026-07-02_5c2bc3d9_index_ff42830f.jpg
2026-07-01,index,上证50,8,-0.14,2.26,0.98,中证A500,-0.59,6,False,neutral,,等待,观察,data/yupen-images/2026-07-02_5c2bc3d9_index_ff42830f.jpg
2026-07-01,index,中证2000,9,1.45,1.96,1.06,中证A500,-0.59,12,False,neutral,,等待,观察,data/yupen-images/2026-07-02_5c2bc3d9_index_ff42830f.jpg
2026-07-01,index,沪深300,10,-0.41,1.45,1.05,中证A500,-0.59,8,False,neutral,,等待,观察,data/yupen-images/2026-07-02_5c2bc3d9_index_ff42830f.jpg
2026-07-01,index,纳指100,12,-1.52,0.42,0.86,标普500,-0.14,9,False,neutral,,等待,观察,data/yupen-images/2026-07-02_5c2bc3d9_index_ff42830f.jpg
2026-07-01,index,北证50,13,1.1,-0.63,1.1,中证A500,-0.59,14,False,neutral,,回避,不纳入,data/yupen-images/2026-07-02_5c2bc3d9_index_ff42830f.jpg
2026-07-01,index,微盘股,16,3.68,-3.48,1.09,中证A500,-0.59,19,False,neutral,,回避,不纳入,data/yupen-images/2026-07-02_5c2bc3d9_index_ff42830f.jpg
2026-07-01,index,恒生科技,17,1.8,-4.22,1.1,恒生指数,-0.61,15,False,neutral,,回避,不纳入,data/yupen-images/2026-07-02_5c2bc3d9_index_ff42830f.jpg
2026-07-01,index,国企指数,19,-0.62,-6.85,1.39,恒生指数,-0.61,18,False,neutral,,回避,不纳入,data/yupen-images/2026-07-02_5c2bc3d9_index_ff42830f.jpg
2026-07-01,sector,半导体,1,-0.5,19.55,1.05,中证A500,-0.59,1,True,neutral,,试探,不追高,data/yupen-images/2026-07-02_5c2bc3d9_sector_1e3b1a41.jpg
2026-07-01,sector,CS创新药,2,4.48,12.28,1.35,中证A500,-0.59,2,True,neutral,,试探,不追高,data/yupen-images/2026-07-02_5c2bc3d9_sector_1e3b1a41.jpg
2026-07-01,sector,证券公司,3,4.7,9.16,1.27,中证A500,-0.59,3,True,neutral,,试探,不追高,data/yupen-images/2026-07-02_5c2bc3d9_sector_1e3b1a41.jpg
2026-07-01,sector,细分化工,4,2.6,4.34,1.03,中证A500,-0.59,4,False,neutral,,等待,观察,data/yupen-images/2026-07-02_5c2bc3d9_sector_1e3b1a41.jpg
2026-07-01,sector,商业航天,5,0.85,1.37,1.05,中证A500,-0.59,7,False,neutral,,等待,观察,data/yupen-images/2026-07-02_5c2bc3d9_sector_1e3b1a41.jpg
2026-07-01,sector,机器人,6,0.19,1.32,1.04,中证A500,-0.59,6,False,neutral,,等待,观察,data/yupen-images/2026-07-02_5c2bc3d9_sector_1e3b1a41.jpg
2026-07-01,sector,光伏设备,7,0.73,-0.56,1.21,中证A500,-0.59,8,False,neutral,,回避,不纳入,data/yupen-images/2026-07-02_5c2bc3d9_sector_1e3b1a41.jpg
2026-07-01,sector,新能源,8,-2.63,-0.81,1.15,中证A500,-0.59,5,False,neutral,,回避,不纳入,data/yupen-images/2026-07-02_5c2bc3d9_sector_1e3b1a41.jpg
2026-07-01,sector,中证消费,9,2.26,-1.62,1.18,中证A500,-0.59,9,False,neutral,,回避,不纳入,data/yupen-images/2026-07-02_5c2bc3d9_sector_1e3b1a41.jpg
2026-07-01,sector,房地产,10,2.2,-2.97,1.17,中证A500,-0.59,11,False,neutral,,回避,不纳入,data/yupen-images/2026-07-02_5c2bc3d9_sector_1e3b1a41.jpg
2026-07-01,sector,电网设备,11,0.59,-4.84,1.05,中证A500,-0.59,12,False,neutral,,回避,不纳入,data/yupen-images/2026-07-02_5c2bc3d9_sector_1e3b1a41.jpg
2026-07-01,sector,有色金属,12,-0.03,-5.13,0.82,中证A500,-0.59,10,False,neutral,,回避,不纳入,data/yupen-images/2026-07-02_5c2bc3d9_sector_1e3b1a41.jpg
2026-07-01,sector,中证红利,13,1.71,-5.83,0.88,中证A500,-0.59,13,False,neutral,,回避,不纳入,data/yupen-images/2026-07-02_5c2bc3d9_sector_1e3b1a41.jpg
2026-07-01,sector,中证煤炭,14,2.87,-11.59,0.98,中证A500,-0.59,14,False,neutral,,回避,不纳入,data/yupen-images/2026-07-02_5c2bc3d9_sector_1e3b1a41.jpg
2026-07-02,index,科创50,1,-7.7,6.48,1.03,中证A500,-3.21,1,True,neutral,,趋势保持,不新增,data/yupen-images/2026-07-03_293faf33_index_3d8772aa.jpg
2026-07-02,index,中证500,3,-3.71,1.82,1.04,中证A500,-3.21,2,True,neutral,,趋势保持,不新增,data/yupen-images/2026-07-03_293faf33_index_3d8772aa.jpg
2026-07-02,index,中证1000,4,-2.83,0.85,1.01,中证A500,-3.21,3,False,neutral,,等待,观察,data/yupen-images/2026-07-03_293faf33_index_3d8772aa.jpg
2026-07-02,index,中证2000,7,-1.8,0.09,1.01,中证A500,-3.21,9,False,neutral,,等待,观察,data/yupen-images/2026-07-03_293faf33_index_3d8772aa.jpg
2026-07-02,index,上证50,8,-2.44,-0.21,1.02,中证A500,-3.21,8,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_index_3d8772aa.jpg
2026-07-02,index,北证50,9,0.1,-0.55,1.1,中证A500,-3.21,13,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_index_3d8772aa.jpg
2026-07-02,index,纳指100,12,-1.73,-1.11,1.13,标普500,-0.13,12,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_index_3d8772aa.jpg
2026-07-02,index,沪深300,13,-2.96,-1.41,1.03,中证A500,-3.21,10,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_index_3d8772aa.jpg
2026-07-02,index,创业板指,14,-5.71,-2.1,1.03,中证A500,-3.21,4,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_index_3d8772aa.jpg
2026-07-02,index,微盘股,15,0.54,-2.47,1.02,中证A500,-3.21,16,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_index_3d8772aa.jpg
2026-07-02,index,恒生科技,16,-0.4,-3.82,1.02,恒生指数,0.76,17,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_index_3d8772aa.jpg
2026-07-02,index,国企指数,19,0.72,-5.51,1.07,恒生指数,0.76,19,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_index_3d8772aa.jpg
2026-07-02,sector,半导体,1,-5.51,11.66,0.91,中证A500,-3.21,1,True,neutral,,趋势保持,不新增,data/yupen-images/2026-07-03_293faf33_sector_331d9832.jpg
2026-07-02,sector,CS创新药,2,0.0,11.43,1.1,中证A500,-3.21,2,True,neutral,,试探,不追高,data/yupen-images/2026-07-03_293faf33_sector_331d9832.jpg
2026-07-02,sector,证券公司,3,-2.47,6.08,0.94,中证A500,-3.21,3,True,neutral,,试探,等待确认,data/yupen-images/2026-07-03_293faf33_sector_331d9832.jpg
2026-07-02,sector,细分化工,4,-0.71,3.31,1.09,中证A500,-3.21,4,False,neutral,,等待,观察,data/yupen-images/2026-07-03_293faf33_sector_331d9832.jpg
2026-07-02,sector,机器人,5,-2.03,-0.75,1.15,中证A500,-3.21,6,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_sector_331d9832.jpg
2026-07-02,sector,商业航天,6,-2.31,-0.96,0.9,中证A500,-3.21,5,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_sector_331d9832.jpg
2026-07-02,sector,中证消费,7,-0.3,-1.52,0.97,中证A500,-3.21,9,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_sector_331d9832.jpg
2026-07-02,sector,光伏设备,8,-2.78,-3.01,0.96,中证A500,-3.21,7,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_sector_331d9832.jpg
2026-07-02,sector,新能源,9,-3.03,-3.41,0.96,中证A500,-3.21,8,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_sector_331d9832.jpg
2026-07-02,sector,有色金属,10,0.9,-3.86,1.1,中证A500,-3.21,12,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_sector_331d9832.jpg
2026-07-02,sector,房地产,11,-1.96,-4.36,1.05,中证A500,-3.21,10,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_sector_331d9832.jpg
2026-07-02,sector,中证红利,12,0.91,-4.48,1.01,中证A500,-3.21,13,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_sector_331d9832.jpg
2026-07-02,sector,电网设备,13,-0.94,-5.08,0.98,中证A500,-3.21,11,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_sector_331d9832.jpg
2026-07-02,sector,中证煤炭,14,0.62,-9.89,1.15,中证A500,-3.21,14,False,neutral,,回避,不纳入,data/yupen-images/2026-07-03_293faf33_sector_331d9832.jpg
2026-07-03,index,科创50,1,-0.59,5.22,0.85,中证A500,0.68,1,True,neutral,,趋势保持,不新增,data/yupen-images/2026-07-06_c4e79b47_index_c653488b.jpg
2026-07-03,index,中证500,3,0.59,2.19,0.91,中证A500,0.68,3,True,neutral,,趋势保持,不新增,data/yupen-images/2026-07-06_c4e79b47_index_c653488b.jpg
2026-07-03,index,北证50,5,1.71,1.02,1.02,中证A500,0.68,9,False,neutral,,等待,观察,data/yupen-images/2026-07-06_c4e79b47_index_c653488b.jpg
2026-07-03,index,中证1000,6,-0.05,0.69,0.94,中证A500,0.68,4,False,neutral,,等待,观察,data/yupen-images/2026-07-06_c4e79b47_index_c653488b.jpg
2026-07-03,index,上证50,9,0.65,0.38,0.94,中证A500,0.68,8,False,neutral,,等待,观察,data/yupen-images/2026-07-06_c4e79b47_index_c653488b.jpg
2026-07-03,index,微盘股,10,2.49,0.26,1.0,中证A500,0.68,15,False,neutral,,等待,观察,data/yupen-images/2026-07-06_c4e79b47_index_c653488b.jpg
2026-07-03,index,中证2000,11,0.17,0.26,0.95,中证A500,0.68,7,False,neutral,,等待,观察,data/yupen-images/2026-07-06_c4e79b47_index_c653488b.jpg
2026-07-03,index,沪深300,13,0.62,-0.72,0.91,中证A500,0.68,13,False,neutral,,回避,不纳入,data/yupen-images/2026-07-06_c4e79b47_index_c653488b.jpg
2026-07-03,index,纳指100,14,-1.73,-0.97,1.13,标普500,-0.13,12,False,neutral,,回避,不纳入,data/yupen-images/2026-07-06_c4e79b47_index_c653488b.jpg
2026-07-03,index,创业板指,16,0.07,-1.98,0.93,中证A500,0.68,14,False,neutral,,回避,不纳入,data/yupen-images/2026-07-06_c4e79b47_index_c653488b.jpg
2026-07-03,index,恒生科技,17,1.0,-2.28,1.01,恒生指数,1.28,16,False,neutral,,回避,不纳入,data/yupen-images/2026-07-06_c4e79b47_index_c653488b.jpg
2026-07-03,index,国企指数,20,1.15,-3.88,0.85,恒生指数,1.28,19,False,neutral,,回避,不纳入,data/yupen-images/2026-07-06_c4e79b47_index_c653488b.jpg
2026-07-03,sector,CS创新药,1,2.76,13.54,0.99,中证A500,0.68,2,True,neutral,,试探,不追高,data/yupen-images/2026-07-06_c4e79b47_sector_708641c0.jpg
2026-07-03,sector,半导体,2,-2.53,7.82,0.83,中证A500,0.68,1,True,neutral,,趋势保持,不新增,data/yupen-images/2026-07-06_c4e79b47_sector_708641c0.jpg
2026-07-03,sector,证券公司,3,0.62,6.04,0.78,中证A500,0.68,3,True,neutral,,趋势保持,不新增,data/yupen-images/2026-07-06_c4e79b47_sector_708641c0.jpg
2026-07-03,sector,机器人,4,6.22,5.06,1.44,中证A500,0.68,5,False,neutral,,等待,观察,data/yupen-images/2026-07-06_c4e79b47_sector_708641c0.jpg
2026-07-03,sector,细分化工,5,-1.32,1.63,1.01,中证A500,0.68,4,False,neutral,,等待,观察,data/yupen-images/2026-07-06_c4e79b47_sector_708641c0.jpg
2026-07-03,sector,商业航天,6,1.68,0.71,0.91,中证A500,0.68,6,False,neutral,,等待,观察,data/yupen-images/2026-07-06_c4e79b47_sector_708641c0.jpg
2026-07-03,sector,中证消费,7,0.02,-1.2,0.73,中证A500,0.68,7,False,neutral,,回避,不纳入,data/yupen-images/2026-07-06_c4e79b47_sector_708641c0.jpg
2026-07-03,sector,有色金属,8,1.3,-2.4,1.16,中证A500,0.68,10,False,neutral,,回避,不纳入,data/yupen-images/2026-07-06_c4e79b47_sector_708641c0.jpg
2026-07-03,sector,新能源,9,0.38,-2.71,0.83,中证A500,0.68,9,False,neutral,,回避,不纳入,data/yupen-images/2026-07-06_c4e79b47_sector_708641c0.jpg
2026-07-03,sector,电网设备,10,1.95,-2.77,0.96,中证A500,0.68,13,False,neutral,,回避,不纳入,data/yupen-images/2026-07-06_c4e79b47_sector_708641c0.jpg
2026-07-03,sector,光伏设备,11,-0.28,-2.93,0.79,中证A500,0.68,8,False,neutral,,回避,不纳入,data/yupen-images/2026-07-06_c4e79b47_sector_708641c0.jpg
2026-07-03,sector,中证红利,12,1.02,-3.09,0.92,中证A500,0.68,12,False,neutral,,回避,不纳入,data/yupen-images/2026-07-06_c4e79b47_sector_708641c0.jpg
2026-07-03,sector,房地产,13,-0.07,-3.98,0.83,中证A500,0.68,11,False,neutral,,回避,不纳入,data/yupen-images/2026-07-06_c4e79b47_sector_708641c0.jpg
2026-07-03,sector,中证煤炭,14,0.88,-7.9,0.88,中证A500,0.68,14,False,neutral,,回避,不纳入,data/yupen-images/2026-07-06_c4e79b47_sector_708641c0.jpg
2026-07-06,index,科创50,1,1.04,5.39,0.81,中证A500,-0.33,1,True,neutral,,试探,等待确认,data/yupen-images/2026-07-07_e523b1d2_index_9fa73909.jpg
2026-07-06,index,上证50,4,0.91,1.09,0.96,中证A500,-0.33,9,False,neutral,,等待,观察,data/yupen-images/2026-07-07_e523b1d2_index_9fa73909.jpg
2026-07-06,index,中证500,6,8.0,0.85,0.94,中证A500,-0.33,3,False,neutral,,等待,观察,data/yupen-images/2026-07-07_e523b1d2_index_9fa73909.jpg
2026-07-06,index,纳指100,7,1.43,0.42,0.67,标普500,0.87,14,False,neutral,,等待,观察,data/yupen-images/2026-07-07_e523b1d2_index_9fa73909.jpg
2026-07-06,index,微盘股,9,-0.7,-0.05,0.91,中证A500,-0.33,10,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_index_9fa73909.jpg
2026-07-06,index,沪深300,11,0.0,-0.76,0.91,中证A500,-0.33,13,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_index_9fa73909.jpg
2026-07-06,index,恒生科技,12,0.94,-0.89,0.8,恒生指数,1.14,17,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_index_9fa73909.jpg
2026-07-06,index,中证1000,14,-1.72,-1.12,0.93,中证A500,-0.33,6,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_index_9fa73909.jpg
2026-07-06,index,中证2000,15,-2.13,-1.84,0.92,中证A500,-0.33,11,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_index_9fa73909.jpg
2026-07-06,index,国企指数,17,1.46,-2.07,0.77,恒生指数,1.14,20,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_index_9fa73909.jpg
2026-07-06,index,北证50,18,-3.25,-2.2,0.92,中证A500,-0.33,5,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_index_9fa73909.jpg
2026-07-06,index,创业板指,19,-1.77,-3.71,0.9,中证A500,-0.33,16,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_index_9fa73909.jpg
2026-07-06,sector,CS创新药,1,1.02,13.65,1.27,中证A500,-0.33,1,True,neutral,,试探,不追高,data/yupen-images/2026-07-07_e523b1d2_sector_24e7a367.jpg
2026-07-06,sector,半导体,2,-0.4,6.3,0.82,中证A500,-0.33,2,True,neutral,,趋势保持,不新增,data/yupen-images/2026-07-07_e523b1d2_sector_24e7a367.jpg
2026-07-06,sector,证券公司,3,0.5,5.87,0.78,中证A500,-0.33,3,True,neutral,,试探,等待确认,data/yupen-images/2026-07-07_e523b1d2_sector_24e7a367.jpg
2026-07-06,sector,机器人,4,-3.76,1.17,1.13,中证A500,-0.33,4,False,neutral,,等待,观察,data/yupen-images/2026-07-07_e523b1d2_sector_24e7a367.jpg
2026-07-06,sector,细分化工,5,-0.21,1.14,1.01,中证A500,-0.33,5,False,neutral,,等待,观察,data/yupen-images/2026-07-07_e523b1d2_sector_24e7a367.jpg
2026-07-06,sector,中证消费,6,1.99,0.96,0.97,中证A500,-0.33,7,False,neutral,,等待,观察,data/yupen-images/2026-07-07_e523b1d2_sector_24e7a367.jpg
2026-07-06,sector,中证红利,7,2.06,-0.75,1.04,中证A500,-0.33,12,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_sector_24e7a367.jpg
2026-07-06,sector,商业航天,8,-3.08,-2.25,0.91,中证A500,-0.33,6,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_sector_24e7a367.jpg
2026-07-06,sector,房地产,9,0.53,-3.06,0.84,中证A500,-0.33,13,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_sector_24e7a367.jpg
2026-07-06,sector,中证煤炭,10,4.15,-3.07,1.18,中证A500,-0.33,14,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_sector_24e7a367.jpg
2026-07-06,sector,有色金属,11,-1.45,-3.64,1.15,中证A500,-0.33,8,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_sector_24e7a367.jpg
2026-07-06,sector,新能源,12,-1.78,-4.21,0.88,中证A500,-0.33,9,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_sector_24e7a367.jpg
2026-07-06,sector,电网设备,13,-2.41,-4.55,1.02,中证A500,-0.33,10,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_sector_24e7a367.jpg
2026-07-06,sector,光伏设备,14,-2.8,-5.21,0.77,中证A500,-0.33,11,False,neutral,,回避,不纳入,data/yupen-images/2026-07-07_e523b1d2_sector_24e7a367.jpg
2026-07-07,index,科创50,1,0.28,4.49,0.72,中证A500,-1.21,1,True,neutral,,试探,等待确认,data/yupen-images/2026-07-08_f7d8cfb1_index_91feaeb4.jpg
2026-07-07,index,上证50,3,-1.22,-0.31,0.84,中证A500,-1.21,4,False,neutral,,等待,观察,data/yupen-images/2026-07-08_f7d8cfb1_index_91feaeb4.jpg
2026-07-07,index,中证500,6,-1.65,-1.13,0.83,中证A500,-1.21,6,False,neutral,,回避,不纳入,data/yupen-images/2026-07-08_f7d8cfb1_index_91feaeb4.jpg
2026-07-07,index,恒生科技,7,-0.75,-1.23,1.2,恒生指数,-0.51,12,False,neutral,,回避,不纳入,data/yupen-images/2026-07-08_f7d8cfb1_index_91feaeb4.jpg
2026-07-07,index,纳指100,10,-1.85,-1.53,1.01,标普500,-0.49,7,False,neutral,,回避,不纳入,data/yupen-images/2026-07-08_f7d8cfb1_index_91feaeb4.jpg
2026-07-07,index,沪深300,12,-1.03,-1.86,0.78,中证A500,-1.21,11,False,neutral,,回避,不纳入,data/yupen-images/2026-07-08_f7d8cfb1_index_91feaeb4.jpg
2026-07-07,index,国企指数,13,-0.54,-2.18,0.91,恒生指数,-0.51,17,False,neutral,,回避,不纳入,data/yupen-images/2026-07-08_f7d8cfb1_index_91feaeb4.jpg
2026-07-07,index,北证50,14,-0.79,-2.6,0.79,中证A500,-1.21,18,False,neutral,,回避,不纳入,data/yupen-images/2026-07-08_f7d8cfb1_index_91feaeb4.jpg
2026-07-07,index,中证1000,15,-2.02,-3.24,0.82,中证A500,-1.21,14,False,neutral,,回避,不纳入,data/yupen-images/2026-07-08_f7d8cfb1_index_91feaeb4.jpg
2026-07-07,index,微盘股,16,-4.0,-3.59,0.93,中证A500,-1.21,9,False,neutral,,回避,不纳入,data/yupen-images/2026-07-08_f7d8cfb1_index_91feaeb4.jpg
2026-07-07,index,中证2000,17,-2.94,-4.66,0.83,中证A500,-1.21,15,False,neutral,,回避,不纳入,data/yupen-images/2026-07-08_f7d8cfb1_index_91feaeb4.jpg
2026-07-07,index,创业板指,18,-0.94,-4.73,0.78,中证A500,-1.21,19,False,neutral,,回避,不纳入,data/yupen-images/2026-07-08_f7d8cfb1_index_91feaeb4.jpg
